category,price,product_identifier,date,impressions,visits,cart_adds,ordered_units,revenue
Sports & Outdoors,194.55,B0D4QF30BG,2024-11-21,25,3,0,0,0.0
Electronics,1079.36,BJS90WSBCW,2024-11-21,0,0,0,0,0.0
Electronics,1332.01,BBQZOGND1G,2024-11-21,100,14,2,2,2664.02
Books,32.93,B9T2JW5UQF,2024-11-21,10,1,0,0,0.0
Clothing,70.75,B8PUTZJXP7,2024-11-21,0,0,0,0,0.0
Clothing,109.05,BFYO6REE9E,2024-11-21,25,3,0,0,0.0
Health & Beauty,29.94,BKWP2VOW8O,2024-11-21,10,1,0,0,0.0
Clothing,55.26,BO8VVL7BKP,2024-11-21,0,0,0,0,0.0
Books,21.28,BRDUMUVZTX,2024-11-21,0,0,0,0,0.0
Sports & Outdoors,105.12,BXI2MTHPTW,2024-11-21,0,0,0,0,0.0
Sports & Outdoors,161.13,BM30U5E74S,2024-11-21,0,0,0,0,0.0
Toys & Games,81.99,BSILS4NRBE,2024-11-21,0,0,0,0,0.0
Electronics,1270.89,BC3CCKUMRG,2024-11-21,25,3,0,0,0.0
Toys & Games,76.84,BL6AP3Z4ON,2024-11-21,10,1,0,0,0.0
Toys & Games,64.08,BFYESNS8C9,2024-11-21,50,7,1,0,0.0
Books,25.55,B11YFZ1N7X,2024-11-21,10,1,0,0,0.0
Home & Garden,120.35,BA1SQFZFP4,2024-11-21,10,1,0,0,0.0
Health & Beauty,48.03,B9H429XFSQ,2024-11-21,25,3,0,0,0.0
Food & Beverage,8.6,BO41BPRQ7F,2024-11-21,25,3,0,0,0.0
Home & Garden,455.41,BG7BWIGKGR,2024-11-21,25,3,0,0,0.0
Health & Beauty,43.52,BVADJI444W,2024-11-21,10,1,0,0,0.0
Sports & Outdoors,206.01,BX21WC0N0T,2024-11-21,10,1,0,0,0.0
Health & Beauty,68.8,BMLRT1Y4NS,2024-11-21,0,0,0,0,0.0
Books,39.36,B6E4NMUR4T,2024-11-21,0,0,0,0,0.0
Sports & Outdoors,128.59,BD97WWOGAM,2024-11-21,0,0,0,0,0.0
Home & Garden,31.92,BGV7YQPLFV,2024-11-21,10,1,0,0,0.0
Sports & Outdoors,94.24,BAGZSWZ92W,2024-11-21,10,1,0,0,0.0
Electronics,686.37,B1P4DZHDS9,2024-11-22,10,1,0,0,0.0
Toys & Games,80.75,B1SE4QSNG7,2024-11-22,100,14,3,2,161.5
Food & Beverage,42.02,BXTPQIDT5C,2024-11-22,25,4,1,0,0.0
Food & Beverage,33.42,B3F1ZMC8Q6,2024-11-22,0,0,0,0,0.0
Toys & Games,27.52,B2NQRBTF0Y,2024-11-22,0,0,0,0,0.0
Health & Beauty,77.66,B0OL6NCQ2G,2024-11-22,50,7,1,0,0.0
Books,33.79,BELIUY7PF3,2024-11-22,0,0,0,0,0.0
Toys & Games,38.11,BZ13P24N6K,2024-11-22,0,0,0,0,0.0
Clothing,40.85,BY3H2A222X,2024-11-22,0,0,0,0,0.0
Books,49.04,BZUQSUBFIE,2024-11-22,25,3,0,0,0.0
Books,33.55,BY4UC1UWUT,2024-11-22,0,0,0,0,0.0
Electronics,490.73,BUVBMP9HJO,2024-11-22,0,0,0,0,0.0
Health & Beauty,24.84,B43C4K7KPX,2024-11-22,25,3,0,0,0.0
Clothing,160.02,BU9XOOP3LG,2024-11-22,100,13,4,1,160.02
Home & Garden,63.22,BA10ZQZF6S,2024-11-22,0,0,0,0,0.0
Health & Beauty,58.14,BFRQFNIKYW,2024-11-22,25,3,0,0,0.0
Sports & Outdoors,39.98,BNMEM8N6RZ,2024-11-22,0,0,0,0,0.0
Books,58.46,BJJ2JZ2Q0J,2024-11-22,10,1,0,0,0.0
Electronics,1358.77,BDEQZHZL3U,2024-11-22,25,3,0,0,0.0
Sports & Outdoors,259.14,BGA1RZXPLW,2024-11-22,0,0,0,0,0.0
Clothing,135.22,BVWD1O2BGR,2024-11-22,0,0,0,0,0.0
Clothing,41.74,BLYDGV2GK7,2024-11-22,0,0,0,0,0.0
Health & Beauty,32.97,BUWVKAF8PR,2024-11-22,0,0,0,0,0.0
Books,14.14,B2JRYRP7FU,2024-11-22,0,0,0,0,0.0
Sports & Outdoors,91.09,BR8LTS4PKA,2024-11-22,200,25,6,2,182.18
Home & Garden,450.16,B3TFKTLDXY,2024-11-22,10,1,0,0,0.0
Electronics,1006.16,BK0071LDW6,2024-11-22,0,0,0,0,0.0
Health & Beauty,10.69,BIFTTNL3Q3,2024-11-22,10,1,0,0,0.0
Health & Beauty,76.61,BLWKWS6J97,2024-11-22,25,3,0,0,0.0
Clothing,23.31,BFKP89F6D0,2024-11-22,25,4,0,0,0.0
Food & Beverage,45.21,B6ESQLA1MX,2024-11-22,200,30,5,3,135.63
Books,14.72,BN00NJA78I,2024-11-22,50,8,2,2,29.44
Electronics,1255.11,BE6F0GNVZ5,2024-11-22,50,6,1,0,0.0
Electronics,499.97,BH91L8RSPF,2024-11-22,10,1,0,0,0.0
Health & Beauty,24.54,BAKEAY8EKS,2024-11-22,10,1,0,0,0.0
Health & Beauty,49.84,BYPH52AZD0,2024-11-22,0,0,0,0,0.0
Food & Beverage,10.57,BEU7CO9KER,2024-11-22,0,0,0,0,0.0
Sports & Outdoors,287.35,BXSK87RAVT,2024-11-22,0,0,0,0,0.0
Clothing,34.59,BW0F0PA8FV,2024-11-22,100,16,4,4,138.36
Clothing,163.81,B7PQW24AXD,2024-11-22,25,4,0,0,0.0
Home & Garden,402.47,B3QIMT1V75,2024-11-22,0,0,0,0,0.0
Food & Beverage,23.57,BVEN7PEX85,2024-11-22,10,1,0,0,0.0
Home & Garden,138.96,BQJI90438D,2024-11-22,0,0,0,0,0.0
Health & Beauty,50.8,BCMFG3LL7F,2024-11-22,50,6,1,0,0.0
Health & Beauty,19.92,B7FKUFQETA,2024-11-22,10,1,0,0,0.0
Toys & Games,25.72,BB3BPVSY2O,2024-11-22,0,0,0,0,0.0
Food & Beverage,27.7,BL0524TBRG,2024-11-22,0,0,0,0,0.0
Health & Beauty,25.96,BIXU8OKBAN,2024-11-22,25,3,0,0,0.0
Health & Beauty,15.32,BSD4DBO7YD,2024-11-22,10,1,0,0,0.0
Food & Beverage,45.62,B4I9L2U2WX,2024-11-22,10,1,0,0,0.0
Sports & Outdoors,53.35,B23TLS844Q,2024-11-22,25,3,0,0,0.0
Food & Beverage,33.78,BNIJCFPRFP,2024-11-22,0,0,0,0,0.0
Sports & Outdoors,119.74,BISN0LPNGY,2024-11-22,0,0,0,0,0.0
Clothing,190.54,BKY64R1LQT,2024-11-22,10,1,0,0,0.0
Health & Beauty,54.99,B4H2TT1WCK,2024-11-22,0,0,0,0,0.0
Clothing,52.44,B0VZS47E8W,2024-11-22,0,0,0,0,0.0
Toys & Games,75.31,BDUDS70E88,2024-11-22,10,1,0,0,0.0
Clothing,124.83,B2Q29278DJ,2024-11-22,0,0,0,0,0.0
Toys & Games,18.55,BVSWGGEUAU,2024-11-22,10,1,0,0,0.0
Books,36.13,BQ0172SRIV,2024-11-22,100,12,3,1,36.13
Clothing,37.15,B72EZDRX0P,2024-11-22,10,1,0,0,0.0
Health & Beauty,56.33,B10M0631WJ,2024-11-22,50,8,2,1,56.33
Food & Beverage,19.15,BNLF8FD7TP,2024-11-22,0,0,0,0,0.0
Toys & Games,75.67,BNGT87M2WR,2024-11-22,10,1,0,0,0.0
Clothing,197.53,BNAZ48PEJ4,2024-11-22,0,0,0,0,0.0
Health & Beauty,16.78,BWRVBYTADQ,2024-11-22,10,1,0,0,0.0
Toys & Games,36.58,B38QLPAKS7,2024-11-22,0,0,0,0,0.0
Toys & Games,19.95,B2O9B5YK24,2024-11-22,0,0,0,0,0.0
Electronics,1498.7,BDAXEXWDY6,2024-11-22,0,0,0,0,0.0
Food & Beverage,15.84,BBQF413HA6,2024-11-22,0,0,0,0,0.0
Home & Garden,37.36,BXAAFB3V92,2024-11-22,25,4,1,0,0.0
Health & Beauty,69.16,BIICY287E1,2024-11-22,10,1,0,0,0.0
Food & Beverage,42.71,BZQBQHEEZS,2024-11-22,50,8,2,1,42.71
Sports & Outdoors,194.55,B0D4QF30BG,2024-11-22,10,1,0,0,0.0
Electronics,1079.36,BJS90WSBCW,2024-11-22,10,1,0,0,0.0
Electronics,1332.01,BBQZOGND1G,2024-11-22,10,1,0,0,0.0
Books,32.93,B9T2JW5UQF,2024-11-22,10,1,0,0,0.0
Clothing,70.75,B8PUTZJXP7,2024-11-22,25,4,1,0,0.0
Clothing,109.05,BFYO6REE9E,2024-11-22,25,3,0,0,0.0
Health & Beauty,29.94,BKWP2VOW8O,2024-11-22,10,1,0,0,0.0
Clothing,55.26,BO8VVL7BKP,2024-11-22,200,27,6,3,165.78
Books,21.28,BRDUMUVZTX,2024-11-22,25,3,0,0,0.0
Sports & Outdoors,105.12,BXI2MTHPTW,2024-11-22,10,1,0,0,0.0
Sports & Outdoors,161.13,BM30U5E74S,2024-11-22,50,6,1,0,0.0
Toys & Games,81.99,BSILS4NRBE,2024-11-22,0,0,0,0,0.0
Electronics,1270.89,BC3CCKUMRG,2024-11-22,0,0,0,0,0.0
Toys & Games,76.84,BL6AP3Z4ON,2024-11-22,100,16,3,3,230.52
Toys & Games,64.08,BFYESNS8C9,2024-11-22,0,0,0,0,0.0
Books,25.55,B11YFZ1N7X,2024-11-22,25,4,1,0,0.0
Home & Garden,120.35,BA1SQFZFP4,2024-11-22,50,8,2,2,240.7
Health & Beauty,48.03,B9H429XFSQ,2024-11-22,10,1,0,0,0.0
Food & Beverage,8.6,BO41BPRQ7F,2024-11-22,50,8,1,0,0.0
Home & Garden,455.41,BG7BWIGKGR,2024-11-22,0,0,0,0,0.0
Health & Beauty,43.52,BVADJI444W,2024-11-22,25,3,0,0,0.0
Sports & Outdoors,206.01,BX21WC0N0T,2024-11-22,50,7,1,0,0.0
Health & Beauty,68.8,BMLRT1Y4NS,2024-11-22,10,1,0,0,0.0
Books,39.36,B6E4NMUR4T,2024-11-22,10,1,0,0,0.0
Sports & Outdoors,128.59,BD97WWOGAM,2024-11-22,10,1,0,0,0.0
Home & Garden,31.92,BGV7YQPLFV,2024-11-22,10,1,0,0,0.0
Sports & Outdoors,94.24,BAGZSWZ92W,2024-11-22,25,3,0,0,0.0
Electronics,686.37,B1P4DZHDS9,2024-11-23,0,0,0,0,0.0
Toys & Games,80.75,B1SE4QSNG7,2024-11-23,100,16,4,1,80.75
Food & Beverage,42.02,BXTPQIDT5C,2024-11-23,10,1,0,0,0.0
Food & Beverage,33.42,B3F1ZMC8Q6,2024-11-23,25,3,0,0,0.0
Toys & Games,27.52,B2NQRBTF0Y,2024-11-23,25,4,1,0,0.0
Health & Beauty,77.66,B0OL6NCQ2G,2024-11-23,50,6,1,0,0.0
Books,33.79,BELIUY7PF3,2024-11-23,0,0,0,0,0.0
Toys & Games,38.11,BZ13P24N6K,2024-11-23,10,1,0,0,0.0
Clothing,40.85,BY3H2A222X,2024-11-23,10,1,0,0,0.0
Books,49.04,BZUQSUBFIE,2024-11-23,10,1,0,0,0.0
Books,33.55,BY4UC1UWUT,2024-11-23,10,1,0,0,0.0
Electronics,490.73,BUVBMP9HJO,2024-11-23,50,7,1,0,0.0
Health & Beauty,24.84,B43C4K7KPX,2024-11-23,50,7,1,0,0.0
Clothing,160.02,BU9XOOP3LG,2024-11-23,0,0,0,0,0.0
Home & Garden,63.22,BA10ZQZF6S,2024-11-23,0,0,0,0,0.0
Health & Beauty,58.14,BFRQFNIKYW,2024-11-23,200,34,6,3,174.42
Sports & Outdoors,39.98,BNMEM8N6RZ,2024-11-23,25,3,0,0,0.0
Books,58.46,BJJ2JZ2Q0J,2024-11-23,25,3,0,0,0.0
Electronics,1358.77,BDEQZHZL3U,2024-11-23,0,0,0,0,0.0
Sports & Outdoors,259.14,BGA1RZXPLW,2024-11-23,0,0,0,0,0.0
Clothing,135.22,BVWD1O2BGR,2024-11-23,100,16,4,1,135.22
Clothing,41.74,BLYDGV2GK7,2024-11-23,10,1,0,0,0.0
Health & Beauty,32.97,BUWVKAF8PR,2024-11-23,0,0,0,0,0.0
Books,14.14,B2JRYRP7FU,2024-11-23,100,17,3,1,14.14
Sports & Outdoors,91.09,BR8LTS4PKA,2024-11-23,0,0,0,0,0.0
Home & Garden,450.16,B3TFKTLDXY,2024-11-23,0,0,0,0,0.0
Electronics,1006.16,BK0071LDW6,2024-11-23,25,3,0,0,0.0
Health & Beauty,10.69,BIFTTNL3Q3,2024-11-23,0,0,0,0,0.0
Health & Beauty,76.61,BLWKWS6J97,2024-11-23,10,1,0,0,0.0
Clothing,23.31,BFKP89F6D0,2024-11-23,0,0,0,0,0.0
Food & Beverage,45.21,B6ESQLA1MX,2024-11-23,0,0,0,0,0.0
Books,14.72,BN00NJA78I,2024-11-23,25,3,0,0,0.0
Electronics,1255.11,BE6F0GNVZ5,2024-11-23,50,6,1,0,0.0
Electronics,499.97,BH91L8RSPF,2024-11-23,0,0,0,0,0.0
Health & Beauty,24.54,BAKEAY8EKS,2024-11-23,10,1,0,0,0.0
Health & Beauty,49.84,BYPH52AZD0,2024-11-23,25,4,0,0,0.0
Food & Beverage,10.57,BEU7CO9KER,2024-11-23,25,3,0,0,0.0
Sports & Outdoors,287.35,BXSK87RAVT,2024-11-23,10,1,0,0,0.0
Clothing,34.59,BW0F0PA8FV,2024-11-23,25,3,0,0,0.0
Clothing,163.81,B7PQW24AXD,2024-11-23,0,0,0,0,0.0
Home & Garden,402.47,B3QIMT1V75,2024-11-23,0,0,0,0,0.0
Food & Beverage,23.57,BVEN7PEX85,2024-11-23,10,1,0,0,0.0
Home & Garden,138.96,BQJI90438D,2024-11-23,100,16,3,3,416.88
Health & Beauty,50.8,BCMFG3LL7F,2024-11-23,10,1,0,0,0.0
Health & Beauty,19.92,B7FKUFQETA,2024-11-23,0,0,0,0,0.0
Toys & Games,25.72,BB3BPVSY2O,2024-11-23,25,3,0,0,0.0
Food & Beverage,27.7,BL0524TBRG,2024-11-23,25,3,0,0,0.0
Health & Beauty,25.96,BIXU8OKBAN,2024-11-23,10,1,0,0,0.0
Health & Beauty,15.32,BSD4DBO7YD,2024-11-23,25,3,0,0,0.0
Food & Beverage,45.62,B4I9L2U2WX,2024-11-23,10,1,0,0,0.0
Sports & Outdoors,53.35,B23TLS844Q,2024-11-23,0,0,0,0,0.0
Food & Beverage,33.78,BNIJCFPRFP,2024-11-23,25,3,0,0,0.0
Sports & Outdoors,119.74,BISN0LPNGY,2024-11-23,10,1,0,0,0.0
Clothing,190.54,BKY64R1LQT,2024-11-23,0,0,0,0,0.0
Health & Beauty,54.99,B4H2TT1WCK,2024-11-23,0,0,0,0,0.0
Clothing,52.44,B0VZS47E8W,2024-11-23,0,0,0,0,0.0
Toys & Games,75.31,BDUDS70E88,2024-11-23,10,1,0,0,0.0
Clothing,124.83,B2Q29278DJ,2024-11-23,0,0,0,0,0.0
Toys & Games,18.55,BVSWGGEUAU,2024-11-23,0,0,0,0,0.0
Books,36.13,BQ0172SRIV,2024-11-23,50,7,2,2,72.26
Clothing,37.15,B72EZDRX0P,2024-11-23,10,1,0,0,0.0
Health & Beauty,56.33,B10M0631WJ,2024-11-23,10,1,0,0,0.0
Food & Beverage,19.15,BNLF8FD7TP,2024-11-23,10,1,0,0,0.0
Toys & Games,75.67,BNGT87M2WR,2024-11-23,10,1,0,0,0.0
Clothing,197.53,BNAZ48PEJ4,2024-11-23,10,1,0,0,0.0
Health & Beauty,16.78,BWRVBYTADQ,2024-11-23,0,0,0,0,0.0
Toys & Games,36.58,B38QLPAKS7,2024-11-23,10,1,0,0,0.0
Toys & Games,19.95,B2O9B5YK24,2024-11-23,10,1,0,0,0.0
Electronics,1498.7,BDAXEXWDY6,2024-11-23,10,1,0,0,0.0
Food & Beverage,15.84,BBQF413HA6,2024-11-23,10,1,0,0,0.0
Home & Garden,37.36,BXAAFB3V92,2024-11-23,25,3,0,0,0.0
Health & Beauty,69.16,BIICY287E1,2024-11-23,100,14,2,1,69.16
Food & Beverage,42.71,BZQBQHEEZS,2024-11-23,10,1,0,0,0.0
Sports & Outdoors,194.55,B0D4QF30BG,2024-11-23,200,25,6,4,778.2
Electronics,1079.36,BJS90WSBCW,2024-11-23,0,0,0,0,0.0
Electronics,1332.01,BBQZOGND1G,2024-11-23,50,6,1,0,0.0
Books,32.93,B9T2JW5UQF,2024-11-23,10,1,0,0,0.0
Clothing,70.75,B8PUTZJXP7,2024-11-23,0,0,0,0,0.0
Clothing,109.05,BFYO6REE9E,2024-11-23,0,0,0,0,0.0
Health & Beauty,29.94,BKWP2VOW8O,2024-11-23,0,0,0,0,0.0
Clothing,55.26,BO8VVL7BKP,2024-11-23,0,0,0,0,0.0
Books,21.28,BRDUMUVZTX,2024-11-23,10,1,0,0,0.0
Sports & Outdoors,105.12,BXI2MTHPTW,2024-11-23,25,3,0,0,0.0
Sports & Outdoors,161.13,BM30U5E74S,2024-11-23,25,3,0,0,0.0
Toys & Games,81.99,BSILS4NRBE,2024-11-23,50,8,1,0,0.0
Electronics,1270.89,BC3CCKUMRG,2024-11-23,25,3,0,0,0.0
Toys & Games,76.84,BL6AP3Z4ON,2024-11-23,0,0,0,0,0.0
Toys & Games,64.08,BFYESNS8C9,2024-11-23,0,0,0,0,0.0
Books,25.55,B11YFZ1N7X,2024-11-23,10,1,0,0,0.0
Home & Garden,120.35,BA1SQFZFP4,2024-11-23,10,1,0,0,0.0
Health & Beauty,48.03,B9H429XFSQ,2024-11-23,10,1,0,0,0.0
Food & Beverage,8.6,BO41BPRQ7F,2024-11-23,25,4,1,0,0.0
Home & Garden,455.41,BG7BWIGKGR,2024-11-23,0,0,0,0,0.0
Health & Beauty,43.52,BVADJI444W,2024-11-23,50,6,1,0,0.0
Sports & Outdoors,206.01,BX21WC0N0T,2024-11-23,10,1,0,0,0.0
Health & Beauty,68.8,BMLRT1Y4NS,2024-11-23,0,0,0,0,0.0
Books,39.36,B6E4NMUR4T,2024-11-23,0,0,0,0,0.0
Sports & Outdoors,128.59,BD97WWOGAM,2024-11-23,0,0,0,0,0.0
Home & Garden,31.92,BGV7YQPLFV,2024-11-23,100,16,3,2,63.84
Sports & Outdoors,94.24,BAGZSWZ92W,2024-11-23,10,1,0,0,0.0
Electronics,686.37,B1P4DZHDS9,2024-11-24,25,3,0,0,0.0
Toys & Games,80.75,B1SE4QSNG7,2024-11-24,0,0,0,0,0.0
Food & Beverage,42.02,BXTPQIDT5C,2024-11-24,0,0,0,0,0.0
Food & Beverage,33.42,B3F1ZMC8Q6,2024-11-24,25,3,0,0,0.0
Toys & Games,27.52,B2NQRBTF0Y,2024-11-24,25,4,1,0,0.0
Health & Beauty,77.66,B0OL6NCQ2G,2024-11-24,0,0,0,0,0.0
Books,33.79,BELIUY7PF3,2024-11-24,10,1,0,0,0.0
Toys & Games,38.11,BZ13P24N6K,2024-11-24,25,3,0,0,0.0
Clothing,40.85,BY3H2A222X,2024-11-24,50,8,1,0,0.0
Books,49.04,BZUQSUBFIE,2024-11-24,10,1,0,0,0.0
Books,33.55,BY4UC1UWUT,2024-11-24,10,1,0,0,0.0
Electronics,490.73,BUVBMP9HJO,2024-11-24,0,0,0,0,0.0
Health & Beauty,24.84,B43C4K7KPX,2024-11-24,10,1,0,0,0.0
Clothing,160.02,BU9XOOP3LG,2024-11-24,200,30,6,2,320.04
Home & Garden,63.22,BA10ZQZF6S,2024-11-24,10,1,0,0,0.0
Health & Beauty,58.14,BFRQFNIKYW,2024-11-24,10,1,0,0,0.0
Sports & Outdoors,39.98,BNMEM8N6RZ,2024-11-24,0,0,0,0,0.0
Books,58.46,BJJ2JZ2Q0J,2024-11-24,10,1,0,0,0.0
Electronics,1358.77,BDEQZHZL3U,2024-11-24,0,0,0,0,0.0
Sports & Outdoors,259.14,BGA1RZXPLW,2024-11-24,10,1,0,0,0.0
Clothing,135.22,BVWD1O2BGR,2024-11-24,0,0,0,0,0.0
Clothing,41.74,BLYDGV2GK7,2024-11-24,25,4,1,0,0.0
Health & Beauty,32.97,BUWVKAF8PR,2024-11-24,100,12,2,1,32.97
Books,14.14,B2JRYRP7FU,2024-11-24,0,0,0,0,0.0
Sports & Outdoors,91.09,BR8LTS4PKA,2024-11-24,0,0,0,0,0.0
Home & Garden,450.16,B3TFKTLDXY,2024-11-24,10,1,0,0,0.0
Electronics,1006.16,BK0071LDW6,2024-11-24,0,0,0,0,0.0
Health & Beauty,10.69,BIFTTNL3Q3,2024-11-24,50,7,1,0,0.0
Health & Beauty,76.61,BLWKWS6J97,2024-11-24,200,31,7,1,76.61
Clothing,23.31,BFKP89F6D0,2024-11-24,0,0,0,0,0.0
Food & Beverage,45.21,B6ESQLA1MX,2024-11-24,0,0,0,0,0.0
Books,14.72,BN00NJA78I,2024-11-24,0,0,0,0,0.0
Electronics,1255.11,BE6F0GNVZ5,2024-11-24,100,13,3,1,1255.11
Electronics,499.97,BH91L8RSPF,2024-11-24,200,35,8,2,999.94
Health & Beauty,24.54,BAKEAY8EKS,2024-11-24,0,0,0,0,0.0
Health & Beauty,49.84,BYPH52AZD0,2024-11-24,0,0,0,0,0.0
Food & Beverage,10.57,BEU7CO9KER,2024-11-24,0,0,0,0,0.0
Sports & Outdoors,287.35,BXSK87RAVT,2024-11-24,10,1,0,0,0.0
Clothing,34.59,BW0F0PA8FV,2024-11-24,0,0,0,0,0.0
Clothing,163.81,B7PQW24AXD,2024-11-24,25,3,0,0,0.0
Home & Garden,402.47,B3QIMT1V75,2024-11-24,25,4,1,0,0.0
Food & Beverage,23.57,BVEN7PEX85,2024-11-24,50,6,1,0,0.0
Home & Garden,138.96,BQJI90438D,2024-11-24,10,1,0,0,0.0
Health & Beauty,50.8,BCMFG3LL7F,2024-11-24,50,7,1,0,0.0
Health & Beauty,19.92,B7FKUFQETA,2024-11-24,0,0,0,0,0.0
Toys & Games,25.72,BB3BPVSY2O,2024-11-24,10,1,0,0,0.0
Food & Beverage,27.7,BL0524TBRG,2024-11-24,0,0,0,0,0.0
Health & Beauty,25.96,BIXU8OKBAN,2024-11-24,10,1,0,0,0.0
Health & Beauty,15.32,BSD4DBO7YD,2024-11-24,50,8,1,0,0.0
Food & Beverage,45.62,B4I9L2U2WX,2024-11-24,10,1,0,0,0.0
Sports & Outdoors,53.35,B23TLS844Q,2024-11-24,0,0,0,0,0.0
Food & Beverage,33.78,BNIJCFPRFP,2024-11-24,25,3,0,0,0.0
Sports & Outdoors,119.74,BISN0LPNGY,2024-11-24,0,0,0,0,0.0
Clothing,190.54,BKY64R1LQT,2024-11-24,0,0,0,0,0.0
Health & Beauty,54.99,B4H2TT1WCK,2024-11-24,0,0,0,0,0.0
Clothing,52.44,B0VZS47E8W,2024-11-24,25,3,0,0,0.0
Toys & Games,75.31,BDUDS70E88,2024-11-24,100,12,2,2,150.62
Clothing,124.83,B2Q29278DJ,2024-11-24,25,3,0,0,0.0
Toys & Games,18.55,BVSWGGEUAU,2024-11-24,100,14,3,2,37.1
Books,36.13,BQ0172SRIV,2024-11-24,200,34,10,5,180.65
Clothing,37.15,B72EZDRX0P,2024-11-24,25,4,0,0,0.0
Health & Beauty,56.33,B10M0631WJ,2024-11-24,0,0,0,0,0.0
Food & Beverage,19.15,BNLF8FD7TP,2024-11-24,25,3,0,0,0.0
Toys & Games,75.67,BNGT87M2WR,2024-11-24,25,3,0,0,0.0
Clothing,197.53,BNAZ48PEJ4,2024-11-24,25,3,0,0,0.0
Health & Beauty,16.78,BWRVBYTADQ,2024-11-24,25,3,0,0,0.0
Toys & Games,36.58,B38QLPAKS7,2024-11-24,25,3,0,0,0.0
Toys & Games,19.95,B2O9B5YK24,2024-11-24,25,3,0,0,0.0
Electronics,1498.7,BDAXEXWDY6,2024-11-24,50,7,1,0,0.0
Food & Beverage,15.84,BBQF413HA6,2024-11-24,10,1,0,0,0.0
Home & Garden,37.36,BXAAFB3V92,2024-11-24,0,0,0,0,0.0
Health & Beauty,69.16,BIICY287E1,2024-11-24,10,1,0,0,0.0
Food & Beverage,42.71,BZQBQHEEZS,2024-11-24,100,14,2,1,42.71
Sports & Outdoors,194.55,B0D4QF30BG,2024-11-24,10,1,0,0,0.0
Electronics,1079.36,BJS90WSBCW,2024-11-24,10,1,0,0,0.0
Electronics,1332.01,BBQZOGND1G,2024-11-24,0,0,0,0,0.0
Books,32.93,B9T2JW5UQF,2024-11-24,10,1,0,0,0.0
Clothing,70.75,B8PUTZJXP7,2024-11-24,50,8,2,2,141.5
Clothing,109.05,BFYO6REE9E,2024-11-24,25,3,0,0,0.0
Health & Beauty,29.94,BKWP2VOW8O,2024-11-24,0,0,0,0,0.0
Clothing,55.26,BO8VVL7BKP,2024-11-24,100,17,4,4,221.04
Books,21.28,BRDUMUVZTX,2024-11-24,10,1,0,0,0.0
Sports & Outdoors,105.12,BXI2MTHPTW,2024-11-24,100,13,2,2,210.24
Sports & Outdoors,161.13,BM30U5E74S,2024-11-24,50,7,2,2,322.26
Toys & Games,81.99,BSILS4NRBE,2024-11-24,10,1,0,0,0.0
Electronics,1270.89,BC3CCKUMRG,2024-11-24,25,3,0,0,0.0
Toys & Games,76.84,BL6AP3Z4ON,2024-11-24,50,8,1,0,0.0
Toys & Games,64.08,BFYESNS8C9,2024-11-24,10,1,0,0,0.0
Books,25.55,B11YFZ1N7X,2024-11-24,50,7,1,0,0.0
Home & Garden,120.35,BA1SQFZFP4,2024-11-24,0,0,0,0,0.0
Health & Beauty,48.03,B9H429XFSQ,2024-11-24,10,1,0,0,0.0
Food & Beverage,8.6,BO41BPRQ7F,2024-11-24,0,0,0,0,0.0
Home & Garden,455.41,BG7BWIGKGR,2024-11-24,100,14,3,1,455.41
Health & Beauty,43.52,BVADJI444W,2024-11-24,0,0,0,0,0.0
Sports & Outdoors,206.01,BX21WC0N0T,2024-11-24,25,3,0,0,0.0
Health & Beauty,68.8,BMLRT1Y4NS,2024-11-24,0,0,0,0,0.0
Books,39.36,B6E4NMUR4T,2024-11-24,100,12,2,2,78.72
Sports & Outdoors,128.59,BD97WWOGAM,2024-11-24,0,0,0,0,0.0
Home & Garden,31.92,BGV7YQPLFV,2024-11-24,25,3,0,0,0.0
Sports & Outdoors,94.24,BAGZSWZ92W,2024-11-24,200,29,7,2,188.48
Electronics,686.37,B1P4DZHDS9,2024-11-25,10,1,0,0,0.0
Toys & Games,80.75,B1SE4QSNG7,2024-11-25,0,0,0,0,0.0
Food & Beverage,42.02,BXTPQIDT5C,2024-11-25,50,6,1,0,0.0
Food & Beverage,33.42,B3F1ZMC8Q6,2024-11-25,10,1,0,0,0.0
Toys & Games,27.52,B2NQRBTF0Y,2024-11-25,10,1,0,0,0.0
Health & Beauty,77.66,B0OL6NCQ2G,2024-11-25,100,13,2,2,155.32
Books,33.79,BELIUY7PF3,2024-11-25,10,1,0,0,0.0
Toys & Games,38.11,BZ13P24N6K,2024-11-25,50,7,2,2,76.22
Clothing,40.85,BY3H2A222X,2024-11-25,10,1,0,0,0.0
Books,49.04,BZUQSUBFIE,2024-11-25,50,8,2,1,49.04
Books,33.55,BY4UC1UWUT,2024-11-25,25,4,0,0,0.0
Electronics,490.73,BUVBMP9HJO,2024-11-25,10,1,0,0,0.0
Health & Beauty,24.84,B43C4K7KPX,2024-11-25,10,1,0,0,0.0
Clothing,160.02,BU9XOOP3LG,2024-11-25,10,1,0,0,0.0
Home & Garden,63.22,BA10ZQZF6S,2024-11-25,0,0,0,0,0.0
Health & Beauty,58.14,BFRQFNIKYW,2024-11-25,0,0,0,0,0.0
Sports & Outdoors,39.98,BNMEM8N6RZ,2024-11-25,10,1,0,0,0.0
Books,58.46,BJJ2JZ2Q0J,2024-11-25,10,1,0,0,0.0
Electronics,1358.77,BDEQZHZL3U,2024-11-25,0,0,0,0,0.0
